channel_id,video_title,video_title_clean,video_id,published,video_views,video_madeforkids,video_likes,video_comment_count,video_length,video_description,video_tags,sentiment
UC9QMc_tF7lIdTQLpezdOCxA,PrettyLittleThing Try-ON Haul|South African YouTuber,PrettyLittleThing TryON HaulSouth African YouTuber,FXArk4Nlb-0,2022-10-19T15:00:01Z,500,False,49,18,9:16,"#roadto4000subscribers #prettylittlethinghaul #southafricanyoutuber 

I'll be doing my first PrettyLittleThing Try-On Haul and I am so excited to show you all the items I got! I hope you enjoy the Hual the links for all the items mentioned are linked below!

Don’t forget to give this video a thumbs up life share and subscribe ❤️

Items Mentioned in the video 💕

Blue Floral Dress 
https://www.prettylittlething.us/blue-floral-print-puff-sleeve-open-back-shift-dress.html?refresh=1666124107183

Khaki textured Rib Halter Neck Bodysuit 
https://www.prettylittlething.us/khaki-textured-rib-halter-neck-bodysuit.html

Lilac Space Dye Twist Detail 
https://www.prettylittlething.us/lilac-space-dye-twist-detail-halterneck-midi-dress.html
 
Shake hot pink soft rip runch front long sleeve crop top 
https://www.prettylittlething.us/shape-hot-pink-soft-rib-ruched-front-long-sleeve-crop-top.html

Pink And Green Color Block Sport Sculpt Luxe Booty Shorts
https://www.prettylittlething.us/pink-and-green-color-block-sport-sculpt-luxe-booty-shorts.html

Pink And Green Color Block Sculpt Luxe Long Line Sports Crop Top
https://www.prettylittlething.us/pink-and-green-color-block-sculpt-luxe-long-line-sports-crop-top.html

Pink And Green Color Block Sculpt Luxe High Waist Gym Legging
https://www.prettylittlething.us/pink-and-green-color-block-sculpt-luxe-high-waist-gym-legging.html 

Shape Black Jersey Wrap Bardot Crop Top
https://www.prettylittlething.us/shape-black-jersey-wrap-bardot-crop-top.html

Bright Blue Textured Rib Cut Out Sleeveless Bodysuit
https://www.prettylittlething.us/bright-blue-textured-rib-cut-out-sleeveless-bodysuit.html

Pale Pink Woven Bardot Frill Corset
https://www.prettylittlething.us/pale-pink-woven-bardot-frill-corset.html

Shape Bright Orange Plisse High Neck Backless Bodycon Dress
https://www.prettylittlething.us/shape-bright-orange-plisse-high-neck-backless-bodycon-dress.html

Black Leopard Print Satin Cowl Neck Maxi Dress
https://www.prettylittlething.us/black-leopard-print-satin-cowl-neck-maxi-dress.html","['Pretty little thing', 'Haul', 'PrettyLittleThing', 'South African YouTuber', 'Aupair']",0.9892
UC9QMc_tF7lIdTQLpezdOCxA,22nd Birthday Vlog!💕|*celebrating with my friends*| bts Birthday Photoshoot at Baker Beach🎈,22nd Birthday Vlogcelebrating with my friends bts Birthday Photoshoot at Baker Beach,G9o25ncspIw,2022-10-12T05:21:28Z,890,False,120,39,22:7,"#birthdayvlog #22ndbirthday #southafricanyoutuber #roadto4ksubscribers 

Welcome to my 22nd Birthday Vlog! 💕🥳 you'll join me for my birthday shoot and an intimate get-together with my friends! I hope that you enjoy the Vlog! Don't forget to give this Vlog a thumbs up and comment down below ❤️

Let's be friends on social media❤️

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

I have a Podcast! 

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi

https://podcasts.apple.com/us/podcast/on-the-mantle-with-moditime-kgole/id1621756023

For collaboration email 📧
modkgole@gmail.com","['22nd Birthday Vlog', 'Birthday Vlog', 'Birthday Shoot', 'Birthday Party', 'Lashes', 'Friends', 'South African YouTuber', 'Aupair', 'San Francisco', 'Baker beach', 'Friends fun', 'Exploring', 'Virgo ♍️', 'Fun']",0.9977
UC9QMc_tF7lIdTQLpezdOCxA,Back to school🍎🚌📚|san Francisco Aupair day in my life|Aupair|South African YouTuber,Back to schoolsan Francisco Aupair day in my lifeAupairSouth African YouTuber,RxkTl0AxKrg,2022-10-05T15:41:20Z,903,False,96,20,15:59,"#southafricanyoutuber #aupair #roadto4000subscribers #dayinmylife 

Summer is over and the kids are back at school ! In todays Vlog I’ll be taking you along my day ! And show you what I get up to when my host kids are back at school ! I hope you enjoy the Vlog ! ✏️📚❤️

Don’t forget to give this video a thumbs up and comment down below ❤️🥺

Don't forget to check out Liquid I.V 
https://glnk.io/koyv/moditime with the Code MODI.TIME.  at checkout for 15% off and free shipping! 
I hope you enjoy the products and let me know what products you get ❤️

Let's be friends on social media❤️

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

I have a Podcast! 

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi

https://podcasts.apple.com/us/podcast/on-the-mantle-with-moditime-kgole/id1621756023

For collaboration email 📧
modkgole@gmail.com","['Aupair', 'Back to school md', 'Back to school', 'Day in my life', 'Normal routine', 'Nice Kicks', 'Studying', 'South African YouTuber']",0.9175
UC9QMc_tF7lIdTQLpezdOCxA,New York 🍎🗽🚕|Part 3|Empire State|Major League Balcony Mix|Union Square Farmers Market|MoMa & more,New York Part 3Empire StateMajor League Balcony MixUnion Square Farmers MarketMoMa more,o4ECjJw56dw,2022-09-27T16:08:31Z,579,False,41,16,31:21,"#southafricanyoutuber #newyork #roadto4000subscribers #empirestate

This is the last New York Vlog ! 🍎🗽🚕
In todays Vlog we’ll be going to the Empire  State Building which is quite exciting and exploring Manhattan, Times Square then going to the Major League Brooklyn balcony mix 🎹, and at the end of the Vlog there is a mini haul! 

I hope that you enjoy the Vlog don’t forget to give this video a thumbs up and comment down below ❤️🥺

Don't forget to check out Liquid I.V 
https://glnk.io/koyv/moditime with the Code MODI.TIME.  at checkout for 15% off and free shipping! 
I hope you enjoy the products and let me know what products you get ❤️

Let's be friends on social media❤️

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

I have a Podcast! 

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi

https://podcasts.apple.com/us/podcast/on-the-mantle-with-moditime-kgole/id1621756023

For collaboration email 📧
modkgole@gmail.com","['Major League', 'MoMa', 'Soho', 'Union Square Farmers Market', 'Brooklyn', 'Times Square', 'Empire State Building', 'Manhattan', 'Fun', 'Exploring', 'New York', 'New York City', 'Primark Haul', 'Haul', 'Balcony Mix']",0.9877
UC9QMc_tF7lIdTQLpezdOCxA,New York City🍎🚕🗽|Part 2|Dumbo|Soho|ChinaTown|Brooklyn Bridge & more..,New York CityPart 2DumboSohoChinaTownBrooklyn Bridge more,aoNabKDsf4Y,2022-09-21T13:47:32Z,529,False,49,14,17:20,"#southafricanyoutuber #newyork #roadto4000subscribers #dumbo#liquidiv

Part 2 of the New York vlogs ! in today's vlog we will explore SOHO, DUMBO, Chinatown, and later on in the vlog we'll be going to watch Ania Hoo perform live 🥹

Don't forget to check out Liquid I.V 
https://glnk.io/koyv/moditime with the Code MODI.TIME.  at checkout for 15% off and free shipping! 
I hope you enjoy the products and let me know what products you get ❤️

Let's be friends on social media❤️

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

I have a Podcast! 

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi

https://podcasts.apple.com/us/podcast/on-the-mantle-with-moditime-kgole/id1621756023

For collaboration email 📧
modkgole@gmail.com","['New York', 'New York City', 'Dumbo', 'Brooklyn Bridge', 'Soho', 'Ania Hoo', 'Brooklyn', 'Union Square', 'Time Square Market', 'Exploring New York', 'Aupair', 'Road to 4000 Subscribers', 'New York China Town']",0.9468
UC9QMc_tF7lIdTQLpezdOCxA,Back in New York🍎🚕🗽|Chelsea Market Place|Washington Square Park|Little Island|Liquid I.V| Aupair,Back in New YorkChelsea Market PlaceWashington Square ParkLittle IslandLiquid IV Aupair,cA4D7ZzjRys,2022-09-16T12:57:05Z,675,False,52,20,20:1,"#southafricanyoutuber #newyork #roadto4000subscribers #chelseamarket #liquidiv 

We're back in the Big Apple! 🗽🚕🍎
This whole trip was so spontaneous and last minute! Let's go and enjoy New York!
This is Part 1 of the Vlogs! stay tuned for all the other Parts ❤️🥺

Don't forget to check out Liquid I.V 
https://glnk.io/koyv/moditime with the Code MODI.TIME. at checkout for 15% off and free shipping! 
I hope you enjoy the products and let me know what products you get ❤️

Let's be friends on social media❤️

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

I have a Podcast! 

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi

https://podcasts.apple.com/us/podcast/on-the-mantle-with-moditime-kgole/id1621756023

For collaboration email 📧
modkgole@gmail.com","['new york', 'Alaska airlines', 'Washington square park', 'South African Youtuber', 'Brooklyn', 'Primark', 'Liquid I.V', 'New York City', 'JFK', 'Chipotle', 'Little Island', 'New York View', 'Kittens', 'Traveling In New York']",0.9059
UC9QMc_tF7lIdTQLpezdOCxA,Time in San Fransisco EP 10🌁|Painted Ladies|De Young Museum|Japan Town|Aupair,Time in San Fransisco EP 10Painted LadiesDe Young MuseumJapan TownAupair,jMexi9s7fdc,2022-09-08T15:53:06Z,371,False,0,12,10:50,"#southafricayoutuber  #sanfrancisco #roadto4000subscribers#Paintedladies#deyoungmuseum

Welcome to Ep10 of Time in San Fransico today we will be exploring Almo Square, the De Younge Museum, and Japan Town! I hope you enjoy the episode don't forget to like, share and subscribe! Thank you so much for 3000 subscribers I truly appreciate it so much each and every single one of you thank you so much!

Let's be friends on social media

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi","['San Francisco', 'De young museum', 'Nice kicks', 'Japan town', 'Mochi Donuts', 'Time in San Francisco', 'Exploring San Francisco', 'Almo Square', 'Painted Ladies', 'Fun', 'Happy girls', 'San Francisco Views']",0.936
UC9QMc_tF7lIdTQLpezdOCxA,Time in San Francisco Ep 9🌁|Golden Gate Bridge|Sutro Baths|Umbrella Alley|Aupair,Time in San Francisco Ep 9Golden Gate BridgeSutro BathsUmbrella AlleyAupair,cawNmq0-Kdw,2022-08-26T05:04:40Z,385,False,36,4,14:11,"#southafricayoutuber #sanfrancisco #umbrellaalleyt #timeinsanfrancisco #roadto3000subscribers #exploringsanfransico

Welcome back ❤️to Time in San Francisco Ep 9 in today's vlog we will be going to the Palace of Fine Arts, Golden Gate bridge because I haven't taken the vlogs there with me and we will be going to the Umbrella Alley the place that we were unable to in the last vlog ! And many more places, I hope that you enjoy this Vlog don't forget to give this video a thumbs up, comment down below like, and share! Enjoy ❤️
 

Don’t forget to like, share and subscribe! 

Let's be friends on social media

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi",,-0.2938
UC9QMc_tF7lIdTQLpezdOCxA,Time in San Francisco🌁|Exploring San Francisco like a Tourist|Coit Tower|Pier 39|ChinaTown& more..,Time in San FranciscoExploring San Francisco like a TouristCoit TowerPier 39ChinaTown more,azjdCCjt3xM,2022-08-17T15:33:56Z,441,False,49,12,18:25,"#southafricayoutuber #sanfrancisco #lombardstreet #timeinsanfrancisco #roadto3000subscribers #exploringsanfransico

Welcome back ❤️
 Today we'll be exploring San Francisco as tourists I'll be exploring the city and tagging you along with me we'll be going to Pier 39, Coit Tower, Lombard Street, Fishermans Wharf and so much more ❤️.
I hope that you enjoy the Vlog don't forget to give this video a thumbs up and comment down below!

Don’t forget to like, share and subscribe! 

Let's be friends on social media

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time

On the Mantle 🎙
https://open.spotify.com/show/3snDoqi8FwaBfjYrFKCb3v?si=230148e32d3a4e1f","['San Fransisco', 'Aupair', 'Lombard Street', 'Coit Tower', 'Pier 39', 'Fishermans Wharf', 'North Beach', 'fun', 'Exploring', 'China Town', 'Day in my life', 'Exploring San Francisco', 'Aupair day in my life', 'Tourist']",0.9213
UC9QMc_tF7lIdTQLpezdOCxA,day in the life a San Francisco Aupair🌁|summer🌞|Aupair|discovery bay museum,day in the life a San Francisco AupairsummerAupairdiscovery bay museum,S4o92dTosto,2022-08-14T16:30:35Z,890,False,101,24,13:14,"#roadto3000subscribers #southafricayoutuber #aupair #summer 

Hey ❤️
Welcome to an Aupair Day in my Summer edition 🦋🌞🌻🌈☀️
Today you'll be spending the day with me, exploring the Discovery Bay museum and doing other activities! I hope you enjoy this Vlog don't forget to like, share and subscribe.

Link to my Podcast 💕

 On the Mantle 🎙
https://open.spotify.com/show/3snDoqi...
 
https://podcasts.apple.com/us/podcast...
Let's be friends on social media

Instagram - https://www.instagram.com/modi.time/

Twitter - https://twitter.com/modi_time","['san francisco', 'aupair', 'South African Youtuber', 'south African', 'Bay Discovery Museum', 'Peppa Pig', 'arts and craft']",0.9857
